listing_id,neighbourhood_name,property_type,room_type,accommodates,bathrooms,bedrooms,beds,listing_price,minimum_nights,maximum_nights,instant_bookable,is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version
1733772,Oud-Noord,Houseboat,Entire home/apt,2,1.5,1.0,1.0,150.0,3,12,False,False,1,124.0,123.0,330.60483870967744,1593.0,229.0,91,1.0,3.0,1125.0,31,1.0,3.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
1734564,Centrum-West,Entire loft,Entire home/apt,2,1.0,1.0,1.0,220.0,3,365,False,False,1,75.0,74.0,322.6533333333333,1000.0,335.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1734582,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.0,2.0,,,3,31,True,False,1,52.0,52.0,279.0769230769231,991.0,245.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1734745,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,270.0,3,30,False,False,1,8.0,8.0,586.75,1352.0,2761.0,91,1.0,3.0,30.0,31,1.0,3.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1734769,Geuzenveld - Slotermeer,Entire condo,Entire home/apt,4,1.0,3.0,4.0,400.0,3,10,False,False,1,63.0,62.0,295.6666666666667,773.0,271.0,91,1.0,3.0,1125.0,31,1.0,3.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
26303871,Centrum-West,Entire rental unit,Entire home/apt,2,1.5,2.0,,,3,4,False,False,1,24.0,23.0,296.75,934.0,240.0,0,0.0,5.0,5.0,0,0.0,5.0,5.0,30,0,0.0,1,2026-04-11,v1_student
1766570,Centrum-Oost,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,473.0,7,180,True,True,9,11.0,11.0,294.27272727272725,566.0,318.0,91,1.0,7.0,120.0,31,1.0,7.0,120.0,30,30,1.0,0,2026-04-11,v1_student
1767048,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,,,3,21,False,False,1,74.0,74.0,262.8783783783784,1629.0,308.0,0,0.0,3.0,21.0,0,0.0,3.0,21.0,30,0,0.0,1,2026-04-11,v1_student
1767627,Westerpark,Entire condo,Entire home/apt,2,1.0,1.0,,,4,730,False,False,1,10.0,10.0,306.4,948.0,258.0,0,0.0,4.0,730.0,0,0.0,4.0,730.0,30,0,0.0,1,2026-04-11,v1_student
1771760,Bos en Lommer,Private room in condo,Private room,2,1.0,1.0,1.0,84.0,4,21,False,True,1,383.0,383.0,321.59007832898175,2413.0,238.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1783461,Oud-Oost,Entire rental unit,Entire home/apt,4,1.0,2.0,,,2,365,False,False,1,11.0,11.0,434.27272727272725,926.0,953.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1786144,Centrum-Oost,Private room in condo,Private room,2,1.0,1.0,1.0,137.0,2,1125,False,True,1,317.0,315.0,236.35015772870662,1007.0,232.0,91,1.0,1.2857142857142858,1125.0,31,1.0,1.3225806451612903,1125.0,30,30,1.0,0,2026-04-11,v1_student
1791751,Bos en Lommer,Entire condo,Entire home/apt,6,1.0,3.0,,,3,21,False,False,1,15.0,15.0,232.4,991.0,285.0,0,0.0,3.0,21.0,0,0.0,3.0,21.0,30,0,0.0,1,2026-04-11,v1_student
1792271,Westerpark,Entire condo,Entire home/apt,2,1.5,1.0,1.0,208.0,4,14,False,False,1,47.0,47.0,415.36170212765956,933.0,331.0,58,0.6373626373626373,4.0,14.0,0,0.0,4.0,14.0,30,0,0.0,1,2026-04-11,v1_student
1793971,Oud-Noord,Entire home,Entire home/apt,4,2.0,2.0,2.0,125.0,2,730,False,True,1,309.0,309.0,309.1003236245955,1254.0,222.0,66,0.7252747252747253,2.0,730.0,24,0.7741935483870968,2.0,730.0,30,8,0.26666666666666666,1,2026-04-11,v1_student
1797364,Slotervaart,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,113.0,2,1125,True,True,3,458.0,457.0,287.9519650655022,1955.0,216.0,85,0.9340659340659341,2.0,1125.0,27,0.8709677419354839,2.0,1125.0,30,13,0.43333333333333335,0,2026-04-11,v1_student
1798944,Centrum-West,Private room in rental unit,Private room,2,1.5,1.0,1.0,75.0,3,60,False,True,1,425.0,424.0,229.42352941176472,2056.0,214.0,77,0.8461538461538461,3.0,60.0,21,0.6774193548387096,3.0,60.0,30,12,0.4,0,2026-04-11,v1_student
1798945,Centrum-Oost,Entire condo,Entire home/apt,2,1.5,1.0,,,3,60,False,True,1,110.0,109.0,329.1363636363636,2165.0,323.0,0,0.0,3.0,60.0,0,0.0,3.0,60.0,30,0,0.0,1,2026-04-11,v1_student
1812527,Watergraafsmeer,Entire townhouse,Entire home/apt,4,2.0,4.0,5.0,161.0,2,365,False,False,1,13.0,13.0,385.2307692307692,874.0,2432.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1814121,Osdorp,Private room in windmill,Private room,2,1.0,1.0,1.0,130.0,2,1125,True,False,1,988.0,983.0,319.5931174089069,1615.0,213.0,91,1.0,2.0,1125.0,31,1.0,2.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
1825214,Westerpark,Entire rental unit,Entire home/apt,5,1.0,2.0,1.0,233.0,2,30,False,False,1,11.0,11.0,184.72727272727272,383.0,321.0,91,1.0,2.0,30.0,31,1.0,2.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1825443,Watergraafsmeer,Entire rental unit,Entire home/apt,4,1.0,2.0,,,5,30,False,False,1,1.0,1.0,253.0,253.0,449.0,0,0.0,7.0,30.0,0,0.0,7.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1159812517646917500,Zuid,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,220.0,3,365,False,False,1,0.0,0.0,,,-1.0,91,1.0,3.0,365.0,31,1.0,3.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1828391,Noord-West,Entire home,Entire home/apt,4,1.0,4.0,,,3,1125,False,False,1,27.0,27.0,228.8148148148148,765.0,255.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1830345,Centrum-Oost,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,338.0,2,365,False,False,2,55.0,54.0,258.43636363636364,1048.0,472.0,0,0.0,1.8571428571428572,365.0,0,0.0,1.870967741935484,365.0,30,0,0.0,1,2026-04-11,v1_student
1831427,Centrum-Oost,Entire condo,Entire home/apt,2,1.5,1.0,1.0,120.0,2,8,False,False,1,17.0,17.0,216.52941176470588,736.0,300.0,0,0.0,2.0,8.0,0,0.0,2.0,8.0,30,0,0.0,1,2026-04-11,v1_student
1845443,Westerpark,Entire rental unit,Entire home/apt,2,1.0,2.0,,,2,365,False,False,2,69.0,69.0,374.2608695652174,977.0,740.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
1334595573036914032,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.0,2.0,4.0,315.0,1,14,False,False,1,6.0,6.0,328.3333333333333,610.0,221.0,91,1.0,1.0,14.0,31,1.0,1.0,14.0,30,30,1.0,0,2026-04-11,v1_student
1848312,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,,,2,21,False,False,1,10.0,10.0,403.7,970.0,237.0,0,0.0,2.0,21.0,0,0.0,2.0,21.0,30,0,0.0,1,2026-04-11,v1_student
1848477,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2,1.5,1.0,,,7,40,False,False,1,28.0,28.0,310.5,981.0,350.0,0,0.0,7.0,40.0,0,0.0,7.0,40.0,30,0,0.0,1,2026-04-11,v1_student
1849652,Westerpark,Entire home,Entire home/apt,4,3.0,3.0,,,3,30,False,False,1,2.0,2.0,77.5,136.0,463.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1849795,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,2.0,,,3,1125,False,False,1,38.0,38.0,451.2631578947368,1091.0,2673.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
880490051396443634,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,4,2.0,3.0,3.0,290.0,3,365,False,False,1,5.0,5.0,172.6,317.0,256.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,11,0.36666666666666664,0,2026-04-11,v1_student
1859255,Slotervaart,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,113.0,2,365,True,True,3,483.0,481.0,315.5652173913044,2213.0,230.0,91,1.0,2.0,1125.0,31,1.0,2.0,1125.0,30,15,0.5,0,2026-04-11,v1_student
1863996,Bos en Lommer,Entire rental unit,Entire home/apt,2,1.0,2.0,,,3,1125,False,False,1,78.0,78.0,347.5,1420.0,3385.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
769460764152625515,Centrum-West,Room in hotel,Private room,2,1.0,1.0,,,1,365,True,True,15,90.0,90.0,179.32222222222222,847.0,213.0,91,1.0,1.2857142857142858,365.0,31,1.0,1.3225806451612903,365.0,30,30,1.0,0,2026-04-11,v1_student
1886198,Oud-Oost,Entire condo,Entire home/apt,2,1.5,1.0,1.0,162.0,2,3,False,False,1,95.0,93.0,289.2,824.0,259.0,0,0.0,2.0,3.0,0,0.0,2.0,3.0,30,0,0.0,1,2026-04-11,v1_student
1889863,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,14,30,False,False,1,99.0,99.0,429.54545454545456,1723.0,651.0,0,0.0,14.0,30.0,0,0.0,14.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1334659460202099025,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,1.0,236.0,1,365,False,False,1,0.0,0.0,,,-1.0,91,1.0,1.0,365.0,31,1.0,1.0,365.0,30,30,1.0,0,2026-04-11,v1_student
1894944,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,540.0,3,30,False,False,1,52.0,52.0,285.0,1478.0,357.0,91,1.0,3.0,30.0,31,1.0,3.0,30.0,30,30,1.0,0,2026-04-11,v1_student
1901845,Slotervaart,Private room in bed and breakfast,Private room,4,2.0,2.0,4.0,225.0,2,1125,True,True,3,58.0,58.0,330.1551724137931,2719.0,362.0,85,0.9340659340659341,2.0,1125.0,27,0.8709677419354839,2.0,1125.0,30,21,0.7,0,2026-04-11,v1_student
1901877,Centrum-West,Private room in condo,Private room,2,1.5,1.0,2.0,162.0,3,1125,False,True,1,476.0,474.0,381.00210084033614,1381.0,224.0,91,1.0,3.0,1125.0,31,1.0,3.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
1904291,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,7,False,False,1,103.0,103.0,448.97087378640776,1180.0,348.0,0,0.0,3.0,7.0,0,0.0,3.0,7.0,30,0,0.0,1,2026-04-11,v1_student
1911182,Oostelijk Havengebied - Indische Buurt,Private room in rental unit,Private room,2,1.5,1.0,2.0,92.0,1,1125,True,False,1,366.0,366.0,304.4016393442623,3104.0,239.0,91,1.0,1.0,1125.0,31,1.0,1.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
1912704,Centrum-West,Entire condo,Entire home/apt,2,1.5,0.0,1.0,252.0,3,60,False,True,1,102.0,102.0,246.85294117647058,1032.0,228.0,3,0.03296703296703297,3.0,60.0,2,0.06451612903225806,3.0,60.0,30,0,0.0,1,2026-04-11,v1_student
1914964,Centrum-West,Entire home,Entire home/apt,6,2.0,3.0,3.0,540.0,300,300,False,True,2,28.0,28.0,402.75,918.0,3121.0,91,1.0,300.0,300.0,31,1.0,300.0,300.0,30,30,1.0,0,2026-04-11,v1_student
1919184,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3,1.5,1.0,2.0,256.0,4,10,False,False,1,86.0,86.0,285.9767441860465,1028.0,363.0,0,0.0,4.0,10.0,0,0.0,4.0,10.0,30,0,0.0,1,2026-04-11,v1_student
1921050,Centrum-West,Private room in rental unit,Private room,1,2.5,1.0,,,30,1125,False,True,1,36.0,36.0,317.27777777777777,1247.0,223.0,91,1.0,30.0,1125.0,31,1.0,30.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
1927634,Oostelijk Havengebied - Indische Buurt,Houseboat,Entire home/apt,4,2.0,3.0,3.0,487.0,3,30,False,False,1,49.0,49.0,318.7959183673469,1071.0,254.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1928474,Noord-West,Entire home,Entire home/apt,8,3.0,5.0,5.0,215.0,5,21,False,False,1,18.0,18.0,394.8333333333333,1355.0,251.0,0,0.0,5.0,21.0,0,0.0,5.0,21.0,30,0,0.0,1,2026-04-11,v1_student
1929777,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5,2.0,,,3,1124,False,False,1,29.0,29.0,330.9655172413793,778.0,2505.0,0,0.0,3.0,1124.0,0,0.0,3.0,1124.0,30,0,0.0,1,2026-04-11,v1_student
1937458,Bos en Lommer,Entire condo,Entire home/apt,4,1.5,2.0,2.0,169.0,2,30,False,False,1,11.0,11.0,140.27272727272728,291.0,609.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1938510,Oostelijk Havengebied - Indische Buurt,Entire condo,Entire home/apt,4,1.5,2.0,2.0,249.0,3,1125,False,False,1,108.0,108.0,312.18518518518516,1848.0,251.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1943465,De Baarsjes - Oud-West,Houseboat,Entire home/apt,4,1.5,2.0,,,5,30,False,False,1,41.0,41.0,448.8292682926829,1724.0,988.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1954182,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,14,365,False,False,1,10.0,10.0,455.2,867.0,3930.0,0,0.0,14.0,365.0,0,0.0,14.0,365.0,30,0,0.0,1,2026-04-11,v1_student
880897465400976805,Watergraafsmeer,Entire home,Entire home/apt,4,2.0,3.0,3.0,405.0,5,30,False,False,1,6.0,6.0,228.66666666666666,474.0,244.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-04-11,v1_student
1954308,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3,1.0,2.0,,,4,1125,False,False,1,76.0,76.0,292.64473684210526,2002.0,2257.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1957337,Oud-Oost,Entire home,Entire home/apt,4,1.0,3.0,3.0,275.0,6,14,False,False,1,9.0,9.0,381.8888888888889,1370.0,1352.0,55,0.6043956043956044,6.0,14.0,31,1.0,6.0,14.0,30,30,1.0,0,2026-04-11,v1_student
1964479,Oud-Noord,Entire home,Entire home/apt,4,1.5,4.0,2.0,405.0,3,1125,False,False,1,7.0,7.0,424.85714285714283,985.0,897.0,18,0.1978021978021978,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
1977828,Bos en Lommer,Entire condo,Entire home/apt,2,1.5,1.0,,,5,730,False,False,1,24.0,24.0,294.0,657.0,624.0,0,0.0,5.0,730.0,0,0.0,5.0,730.0,30,0,0.0,1,2026-04-11,v1_student
1986478,Zuid,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,360.0,7,16,False,False,1,0.0,0.0,,,-1.0,91,1.0,7.0,16.0,31,1.0,7.0,16.0,30,30,1.0,0,2026-04-11,v1_student
1994336,De Pijp - Rivierenbuurt,Entire townhouse,Entire home/apt,2,1.5,1.0,,,1,30,False,False,1,65.0,65.0,234.3846153846154,759.0,662.0,0,0.0,1.0,30.0,0,0.0,1.0,30.0,30,0,0.0,1,2026-04-11,v1_student
2005996,De Baarsjes - Oud-West,Private room in rental unit,Private room,2,1.5,1.0,1.0,113.0,2,1125,True,True,1,637.0,624.0,297.59968602825745,2319.0,213.0,89,0.978021978021978,2.0,1125.0,31,1.0,2.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
2015074,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,,,2,1125,False,False,1,105.0,105.0,371.79047619047617,1708.0,229.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
667212291104108520,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.5,1.0,1.0,187.0,5,365,False,False,1,3.0,3.0,338.0,571.0,254.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,2026-04-11,v1_student
2016153,De Pijp - Rivierenbuurt,Entire loft,Entire home/apt,2,1.5,1.0,1.0,190.0,4,31,False,False,1,72.0,72.0,382.4861111111111,1641.0,2240.0,80,0.8791208791208791,3.9340659340659343,31.0,20,0.6451612903225806,3.806451612903226,31.0,30,8,0.26666666666666666,1,2026-04-11,v1_student
2018017,Centrum-Oost,Private room in rental unit,Private room,2,1.5,,,,2,15,False,False,1,75.0,75.0,249.34666666666666,2290.0,483.0,0,0.0,2.0,15.0,0,0.0,2.0,15.0,30,0,0.0,1,2026-04-11,v1_student
2040981,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,157.0,2,1125,True,False,2,1.0,1.0,95.0,95.0,312.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
2047730,Watergraafsmeer,Private room in rental unit,Private room,2,1.0,,,,3,1125,False,False,1,38.0,38.0,384.7105263157895,936.0,3182.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
2070211,Zuid,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,315.0,3,30,False,False,1,146.0,146.0,269.52054794520546,1499.0,223.0,0,0.0,2.2857142857142856,30.0,0,0.0,2.3225806451612905,30.0,30,0,0.0,1,2026-04-11,v1_student
2073678,Noord-Oost,Entire townhouse,Entire home/apt,2,1.0,1.0,,,7,1125,False,False,1,12.0,12.0,284.5833333333333,534.0,966.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
2074047,Westerpark,Entire rental unit,Entire home/apt,4,1.0,1.0,,,6,30,False,False,1,82.0,82.0,565.6951219512196,1304.0,1077.0,0,0.0,6.0,30.0,0,0.0,6.0,30.0,30,0,0.0,1,2026-04-11,v1_student
2077444,Centrum-Oost,Entire loft,Entire home/apt,4,1.0,2.0,,,4,10,False,False,1,8.0,8.0,448.625,853.0,3457.0,0,0.0,4.0,10.0,0,0.0,4.0,10.0,30,0,0.0,1,2026-04-11,v1_student
2080427,Oud-Oost,Entire rental unit,Entire home/apt,2,1.0,1.0,,,7,25,False,False,1,21.0,21.0,272.3809523809524,701.0,230.0,0,0.0,7.0,25.0,0,0.0,7.0,25.0,30,0,0.0,1,2026-04-11,v1_student
2084758,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.0,2.0,,,2,60,False,False,1,17.0,16.0,227.94117647058823,636.0,2727.0,0,0.0,2.0,60.0,0,0.0,2.0,60.0,30,0,0.0,1,2026-04-11,v1_student
2088011,Oud-Oost,Entire rental unit,Entire home/apt,2,1.0,1.0,,,4,20,False,False,1,36.0,36.0,266.0833333333333,721.0,654.0,0,0.0,4.0,20.0,0,0.0,4.0,20.0,30,0,0.0,1,2026-04-11,v1_student
2090727,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,28,False,False,1,41.0,41.0,270.0,1155.0,2260.0,0,0.0,2.7142857142857144,28.0,0,0.0,2.6774193548387095,28.0,30,0,0.0,1,2026-04-11,v1_student
2097548,Noord-West,Entire home,Entire home/apt,4,1.0,2.0,3.0,152.0,4,21,False,False,1,38.0,38.0,388.3421052631579,1152.0,244.0,37,0.4065934065934066,4.0,21.0,26,0.8387096774193549,4.0,21.0,30,23,0.7666666666666667,0,2026-04-11,v1_student
2137009,Oud-Noord,Entire home,Entire home/apt,4,2.0,2.0,,,6,20,False,False,1,4.0,4.0,537.5,813.0,973.0,0,0.0,6.0,20.0,0,0.0,6.0,20.0,30,0,0.0,1,2026-04-11,v1_student
2144304,Zuid,Entire home,Entire home/apt,5,2.0,4.0,4.0,580.0,3,1125,False,False,1,37.0,37.0,321.86486486486484,2136.0,246.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
2144308,Noord-West,Entire rental unit,Entire home/apt,2,1.5,1.0,,,3,1125,False,False,1,19.0,19.0,184.94736842105263,512.0,1497.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
2148417,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,1.5,1.0,2.0,302.0,3,14,False,False,1,97.0,97.0,234.58762886597938,757.0,357.0,91,1.0,3.0,14.0,31,1.0,3.0,14.0,30,30,1.0,0,2026-04-11,v1_student
2175600,Zuid,Entire loft,Entire home/apt,2,1.0,1.0,1.0,245.0,1,1125,False,False,1,125.0,125.0,367.2,1311.0,292.0,91,1.0,1.0,1125.0,31,1.0,1.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
2224903,Oud-Oost,Entire townhouse,Entire home/apt,4,1.0,2.0,4.0,254.0,4,30,False,False,1,30.0,30.0,394.4,1286.0,617.0,91,1.0,4.0,30.0,31,1.0,4.0,30.0,30,30,1.0,0,2026-04-11,v1_student
2234721,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,2,1.0,2.0,,,10,19,False,False,1,7.0,7.0,308.57142857142856,518.0,958.0,0,0.0,10.0,19.0,0,0.0,10.0,19.0,30,0,0.0,1,2026-04-11,v1_student
2235666,Oud-Noord,Entire rental unit,Entire home/apt,4,1.5,3.0,7.0,181.0,2,12,False,False,1,108.0,108.0,364.9259259259259,1280.0,292.0,91,1.0,2.0,12.0,31,1.0,2.0,12.0,30,30,1.0,0,2026-04-11,v1_student
880899043811589099,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,284.0,3,26,False,False,1,3.0,3.0,248.66666666666666,355.0,777.0,0,0.0,3.0,26.0,0,0.0,3.0,26.0,30,0,0.0,1,2026-04-11,v1_student
2255109,Oostelijk Havengebied - Indische Buurt,Houseboat,Entire home/apt,4,1.5,3.0,,,5,1125,False,False,1,31.0,31.0,409.03225806451616,1400.0,987.0,0,0.0,3.7142857142857144,1125.0,0,0.0,3.6451612903225805,1125.0,30,0,0.0,1,2026-04-11,v1_student
2272303,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.0,1.0,6.0,343.0,2,7,True,False,1,105.0,105.0,256.3809523809524,1001.0,313.0,91,1.0,2.0,7.0,31,1.0,2.0,7.0,30,30,1.0,0,2026-04-11,v1_student
2336047,Centrum-West,Houseboat,Entire home/apt,2,1.0,1.0,,,1,31,False,False,1,185.0,185.0,307.4756756756757,1458.0,223.0,0,0.0,1.8571428571428572,31.0,0,0.0,1.870967741935484,31.0,30,0,0.0,1,2026-04-11,v1_student
2345576,Centrum-Oost,Entire loft,Entire home/apt,5,2.0,4.0,4.0,929.0,2,70,False,True,1,84.0,84.0,420.8452380952381,2182.0,231.0,9,0.0989010989010989,1.2197802197802199,70.0,0,0.0,1.1612903225806452,70.0,30,10,0.3333333333333333,0,2026-04-11,v1_student
944242869161994124,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5,2.0,,,4,4,False,True,2,12.0,12.0,285.0,464.0,718.0,0,0.0,4.0,4.0,0,0.0,4.0,4.0,30,0,0.0,1,2026-04-11,v1_student
2368869,Centrum-West,Houseboat,Entire home/apt,4,1.5,3.0,3.0,363.0,3,4,False,False,1,51.0,51.0,371.29411764705884,2121.0,239.0,0,0.0,3.0,4.0,0,0.0,3.0,4.0,30,0,0.0,1,2026-04-11,v1_student
2384332,Centrum-West,Entire loft,Entire home/apt,3,2.5,2.0,,,4,30,False,False,1,47.0,47.0,340.4468085106383,1661.0,234.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,2026-04-11,v1_student
2389053,Oud-Noord,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,119.0,1,365,False,False,1,2.0,2.0,244.5,371.0,216.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-04-11,v1_student
2400486,Slotervaart,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,130.0,4,5,False,False,1,59.0,59.0,301.2881355932203,1128.0,632.0,0,0.0,4.0,5.0,0,0.0,4.0,5.0,30,0,0.0,1,2026-04-11,v1_student
2419757,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,,,4,15,False,False,1,7.0,7.0,263.7142857142857,374.0,1085.0,0,0.0,4.0,15.0,0,0.0,4.0,15.0,30,0,0.0,1,2026-04-11,v1_student
2429334,Centrum-West,Private room in guesthouse,Private room,2,1.0,0.0,1.0,167.0,2,1125,True,True,1,574.0,556.0,251.74216027874564,2103.0,225.0,91,1.0,2.2857142857142856,1125.0,31,1.0,2.3225806451612905,1125.0,30,25,0.8333333333333334,0,2026-04-11,v1_student
2435572,Centrum-West,Private room in bed and breakfast,Private room,2,1.5,1.0,1.0,123.0,2,30,False,True,1,451.0,450.0,315.5720620842572,1877.0,223.0,91,1.0,2.0,1125.0,31,1.0,2.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
2450249,Westerpark,Houseboat,Entire home/apt,4,4.5,4.0,,,3,14,False,True,3,22.0,22.0,397.77272727272725,1377.0,973.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-04-11,v1_student
2459307,Watergraafsmeer,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,30,False,False,1,32.0,32.0,297.71875,971.0,2534.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
2471617,Centrum-Oost,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,198.0,3,555,False,True,1,821.0,817.0,296.1035322777101,1724.0,217.0,22,0.24175824175824176,3.0,555.0,0,0.0,3.0,555.0,30,0,0.0,1,2026-04-11,v1_student
2474754,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,10000.0,5,1125,False,False,1,24.0,24.0,403.2916666666667,1303.0,1070.0,91,1.0,5.0,1125.0,31,1.0,5.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
2476314,Oud-Oost,Entire rental unit,Entire home/apt,5,1.5,4.0,,,12,1125,False,False,1,7.0,7.0,368.57142857142856,621.0,2359.0,0,0.0,12.0,1125.0,0,0.0,12.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
